,GISJOIN,GEOID,fid_1,area,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0
571,G24051000102002,245100102002,572.0,55853.77427860226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,G24051000102003,245100102003,573.0,83355.99190208825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,G24051000102004,245100102004,574.0,147083.9309003074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,G24051000103001,245100103001,575.0,568422.7241404278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,G24051000103002,245100103002,576.0,115952.99602046458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,G24051000104001,245100104001,577.0,157477.61272810135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324883010057744,0.19245067861614643,0.391754200387764,0.5013996908753013,0.5630752792745412
577,G24051000104002,245100104002,578.0,216264.62132070618,0.012890939886489082,0.01746514436234005,0.022039348838191013,0.026613553314041978,0.03160359456042485,0.03285110487202057,0.03825698288893535,0.04283118736478631,0.044910371217445844,0.04574204475850965,0.49817245109722325,0.5921515612374341,0.6516162194234967,0.6919523861650915,0.7185659394791335
578,G24051000105001,245100105001,579.0,78167.49544743009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,G24051000105002,245100105002,580.0,77074.68801616454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,G24051000201001,245100201001,581.0,67146.30665352782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,G24051000201002,245100201002,582.0,107388.57820526164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,G24051000202001,245100202001,583.0,76158.50496776668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,G24051000202002,245100202002,584.0,121400.94047449251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,G24051000203001,245100203001,585.0,129163.28070829633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35857212922150405,0.4476929691056837,0.5207999080731748,0.580677972370358,0.621757109504472
585,G24051000203002,245100203002,586.0,357100.2337824165,0.015362010901598316,0.016873028367329297,0.021909753253099237,0.03198320302463912,0.04482685148335246,0.055655809987757834,0.07227700211079864,0.09519410034105186,0.11861487105988208,0.15160541906167518,0.7121928988478695,0.7673450363470503,0.8164531039833072,0.8602726104895058,0.9061068069500121
586,G24051000203003,245100203003,587.0,176510.25714942033,0.020379729351179716,0.022417702286297688,0.02649364815653363,0.06878158656023155,0.11412648436660643,0.17730364535526355,0.1951359085375458,0.20379729351179715,0.21449665142116653,0.21857259729140247,0.9868883938308779,1.0001352179091445,1.0021731908442626,1.0021731908442626,1.0021731908442626
587,G24051000301001,245100301001,588.0,262729.9229730474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07598918811290667,0.09002322735898405,0.10645332208609899,0.14205186066151473,0.1708045264339659
588,G24051000301002,245100301002,589.0,164918.3642166564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,G24051000302001,245100302001,590.0,274261.0778050516,0.01475559422923453,0.01475559422923453,0.01475559422923453,0.015083496323217519,0.015083496323217519,0.015083496323217519,0.015083496323217519,0.015411398417200508,0.016395104699149475,0.016395104699149475,0.10296125751065871,0.12952132712328085,0.1659184595553927,0.20264349408148752,0.23674531185571845
590,G24051000302002,245100302002,591.0,233748.22919267858,0.008079404162500586,0.008464137694048234,0.008848871225595882,0.009618338288691174,0.013850407135715292,0.01846720951428706,0.024622946019049408,0.026161880145239996,0.02808554780297823,0.02808554780297823,0.7656197277798176,0.8060167485923204,0.8421817005577992,0.8706519818923251,0.8948901943798269
591,G24051000401001,245100401001,592.0,814874.9635004917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20107856004350336,0.21498410261511774,0.2739171163710073,0.30316290035098997,0.33594025069836675
592,G24051000401002,245100401002,593.0,377559.1027277356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,G24051000402001,245100402001,594.0,435697.41182522976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,G24051000601001,245100601001,595.0,70816.37482877958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,G24051000601002,245100601002,596.0,72008.2875938653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,G24051000601003,245100601003,597.0,48596.95000462715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,G24051000601004,245100601004,598.0,47296.77812008867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,G24051000602001,245100602001,599.0,47740.91421301419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,G24051000602002,245100602002,600.0,48855.58053341284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,G24051000602003,245100602003,601.0,49441.793017610245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,G24051000602004,245100602004,602.0,65052.02697026545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,G24051000602005,245100602005,603.0,46644.10009431583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,G24051000603001,245100603001,604.0,91719.04214122922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,G24051000603002,245100603002,605.0,95390.87852984722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,G24051000604001,245100604001,606.0,242812.46754625323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,G24051000604002,245100604002,607.0,187317.6508463043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,G24051000701001,245100701001,608.0,181078.33004766682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,G24051000701002,245100701002,609.0,109555.0338602918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,G24051000702001,245100702001,610.0,82106.55097292243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,G24051000702002,245100702002,611.0,57143.942236858515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,G24051000702003,245100702003,612.0,57149.64396973116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,G24051000702004,245100702004,613.0,57527.59275884923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,G24051000702005,245100702005,614.0,57216.06626542542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,G24051000703001,245100703001,615.0,126099.71771808821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,G24051000703002,245100703002,616.0,102587.821621187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,G24051000704001,245100704001,617.0,101553.25934224998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,G24051000704002,245100704002,618.0,118577.59122394654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,G24051000704003,245100704003,619.0,106856.38500178029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,G24051000801011,245100801011,620.0,1973169.6230243617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,G24051000801012,245100801012,621.0,125559.45666205518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,G24051000801013,245100801013,622.0,116248.96156146056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,G24051000801014,245100801014,623.0,110868.60300060213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,G24051000801021,245100801021,624.0,165081.00476990343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,G24051000801022,245100801022,625.0,200554.09898938838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,G24051000802001,245100802001,626.0,485053.4743678308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,G24051000802002,245100802002,627.0,101765.32922636722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,G24051000802003,245100802003,628.0,269448.4116807883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,G24051000803011,245100803011,629.0,60573.20595794106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,G24051000803012,245100803012,630.0,90592.05841375982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,G24051000803013,245100803013,631.0,117442.58350523151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,G24051000803021,245100803021,632.0,54812.379476750975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,G24051000803022,245100803022,633.0,181543.56451488548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,G24051000803023,245100803023,634.0,75581.03827798124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,G24051000803024,245100803024,635.0,127596.46589347147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,G24051000804001,245100804001,636.0,137821.8259805809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,G24051000804002,245100804002,637.0,113156.0600031198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,G24051000805001,245100805001,638.0,90666.60253504533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,G24051000805002,245100805002,639.0,50277.03201569891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,G24051000805003,245100805003,640.0,207431.79003265745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,G24051000806001,245100806001,641.0,102760.15287492445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,G24051000806002,245100806002,642.0,79159.08459204315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,G24051000806003,245100806003,643.0,47808.73837299583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,G24051000806004,245100806004,644.0,106684.05104012873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,G24051000807001,245100807001,645.0,121697.84175380727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,G24051000807002,245100807002,646.0,177059.44769691824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,G24051000808001,245100808001,647.0,148945.4891669062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,G24051000808002,245100808002,648.0,178510.86701249066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,G24051000901001,245100901001,649.0,143878.34752373188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,G24051000901002,245100901002,650.0,135504.16016238957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,G24051000901003,245100901003,651.0,196367.70882074418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,G24051000901004,245100901004,652.0,93936.60975301806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,G24051000901005,245100901005,653.0,88183.70704832656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,G24051000902001,245100902001,654.0,1486063.6395521641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,G24051000902002,245100902002,655.0,539843.1890497459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,G24051000903001,245100903001,656.0,154809.82202415622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,G24051000903002,245100903002,657.0,268403.61749602435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,G24051000903003,245100903003,658.0,105299.04238235285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,G24051000903004,245100903004,659.0,265847.20054597873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,G24051000904001,245100904001,660.0,263258.9650036341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,G24051000904002,245100904002,661.0,88978.66017289522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,G24051000905001,245100905001,662.0,411987.0693016295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,G24051000905002,245100905002,663.0,329606.1541896605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,G24051000906001,245100906001,664.0,116972.43801206567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,G24051000906002,245100906002,665.0,107164.28603345588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,G24051000906003,245100906003,666.0,60671.60340231145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,G24051000906004,245100906004,667.0,112463.54841753395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,G24051000907001,245100907001,668.0,128848.58495516417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,G24051000907002,245100907002,669.0,87479.59621334665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,G24051000907003,245100907003,670.0,128584.16624831111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,G24051000907004,245100907004,671.0,90171.19612431595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,G24051000908001,245100908001,672.0,315464.79694004124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,G24051000908002,245100908002,673.0,139289.642274295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,G24051000908003,245100908003,674.0,97081.70605988913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,G24051000908004,245100908004,675.0,215220.9807988979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,G24051000908005,245100908005,676.0,78991.785193103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,G24051000909001,245100909001,677.0,382987.7546410365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,G24051000909002,245100909002,678.0,108413.580365797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,G24051000909003,245100909003,679.0,84925.64859072983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,G24051000909004,245100909004,680.0,110535.56478110015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,G24051001001001,245101001001,681.0,121509.81217235756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,G24051001001002,245101001002,682.0,126799.5299596983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,G24051001001003,245101001003,683.0,82798.07408385212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,G24051001001004,245101001004,684.0,122700.27900530395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,G24051001002001,245101002001,685.0,107891.23196050589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,G24051001002002,245101002002,686.0,121966.20589603539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,G24051001002003,245101002003,687.0,74832.29500315899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,G24051001003001,245101003001,688.0,156308.73414318185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,G24051001101001,245101101001,689.0,133953.63256255962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,G24051001101002,245101101002,690.0,179967.21442074605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069958906015004435,0.013492074731465142,0.024985323576787295
690,G24051001102001,245101102001,691.0,410355.87518249865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,G24051001102002,245101102002,692.0,128214.733679766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,G24051001102003,245101102003,693.0,181504.3030804309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,G24051001201001,245101201001,694.0,649316.1417994902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,G24051001201002,245101201002,695.0,207742.83383261683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,G24051001201003,245101201003,696.0,91672.13238994735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,G24051001201004,245101201004,697.0,87393.42732192858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,G24051001202011,245101202011,698.0,167139.15278052818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,G24051001202012,245101202012,699.0,180881.42023550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,G24051001202021,245101202021,700.0,674398.1384732182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,G24051001202022,245101202022,701.0,63900.12727893469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,G24051001202023,245101202023,702.0,61484.95451314181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,G24051001202024,245101202024,703.0,115382.50816725026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,G24051001202025,245101202025,704.0,66626.24691653726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,G24051001203001,245101203001,705.0,77468.95464193863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,G24051001203002,245101203002,706.0,74519.1082235938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,G24051001203003,245101203003,707.0,76648.16103807169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,G24051001203004,245101203004,708.0,175307.12182946157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,G24051001204001,245101204001,709.0,155070.34222218982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,G24051001204002,245101204002,710.0,125956.76952464785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,G24051001205001,245101205001,711.0,262995.0772312292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,G24051001205002,245101205002,712.0,271554.1671678408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,G24051001206001,245101206001,713.0,105641.31872966833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,G24051001206002,245101206002,714.0,222876.53315124838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,G24051001206003,245101206003,715.0,176449.30116985744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,G24051001207001,245101207001,716.0,221487.3646483013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,G24051001207002,245101207002,717.0,131727.11154083573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,G24051001207003,245101207003,718.0,706445.494496666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,G24051001301001,245101301001,719.0,73863.65263603932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,G24051001301002,245101301002,720.0,57693.01818943335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,G24051001301003,245101301003,721.0,127077.03175218406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,G24051001301004,245101301004,722.0,42601.61149294338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,G24051001302001,245101302001,723.0,118327.91542624576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,G24051001302002,245101302002,724.0,82347.91544163568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,G24051001302003,245101302003,725.0,89141.65785690244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,G24051001302004,245101302004,726.0,56974.088775513526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,G24051001303001,245101303001,727.0,102561.40989226366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
